,profile,phone,profile_type,zip_code,latitude,longitude,gmaps,beer,name,style,style_name,style_genre
92,5253,+44 (0)449 741434,"Brewery, Bar, Eatery",IP7 7ED,52.10823340109679,0.908003482749775,https://maps.google.com/maps?oi=map&q=132+High+Street%2C+Bildeston%2C+GB2%2C+UK%2C+IP7+7ED,219318,Bildeston Porter,101,English Porter,Porters
93,5253,+44 (0)449 741434,"Brewery, Bar, Eatery",IP7 7ED,52.10823340109679,0.908003482749775,https://maps.google.com/maps?oi=map&q=132+High+Street%2C+Bildeston%2C+GB2%2C+UK%2C+IP7+7ED,219317,Bildeston Best,98,English Bitter,Pale Ales
94,5447,+44(0)1384 253075,"Brewery, Bar, Eatery",DY2 9PY,52.49010870598129,-2.08259212796055,https://maps.google.com/maps?oi=map&q=89+Halesowen+Road%2C+Netherton%2C+West+Midlands%2C+GB2%2C+UK%2C+DY2+9PY,240730,Olde Swan Original,98,English Bitter,Pale Ales
95,6274,+44 (0)1484 842370,"Brewery, Bar, Eatery",HD7 5SG,53.6251845849252,-1.84976304279232,https://maps.google.com/maps?oi=map&q=139+Lane+Top+%28top+of+Hoyle+Ing%2C+Off+A62%29%2C+Linthwaite%2C+Nr.+Huddersfield%2C+GB2%2C+UK%2C+HD7+5SG,12110,Linfit Bitter,98,English Bitter,Pale Ales
96,6393,0114 281 2712,Brewery,S8 0YX,53.360659,-1.4772702440787,https://maps.google.com/maps?oi=map&q=Unit+8%2C+Aizlewood+Road%2C%2C+Sheffield%2C+GB2%2C+UK%2C+S8+0YX,14120,Moonshine,154,English Pale Ale,Pale Ales
97,6394,0115 942 2002,Brewery,NG6 0GA,52.980574,-1.179174,https://maps.google.com/maps?oi=map&q=33+Church+Street%2C+Old+Basford%2C+Nottingham%2C+GB2%2C+UK%2C+NG6+0GA,28249,Gaoler's Ale,79,English Old Ale,Strong Ales
98,6394,0115 942 2002,Brewery,NG6 0GA,52.980574,-1.179174,https://maps.google.com/maps?oi=map&q=33+Church+Street%2C+Old+Basford%2C+Nottingham%2C+GB2%2C+UK%2C+NG6+0GA,28249,Gaoler's Ale,79,English Old Ale,Strong Ales
99,6426,+44 (0)1332 342902,"Brewery, Bar",DE23 6UJ,52.909643275669296,-1.47998970257929,https://maps.google.com/maps?oi=map&q=74+Silver+Hill+Road%2C+Normanton%2C+Derby%2C+GB2%2C+UK%2C+DE23+6UJ,180270,Hades,152,British Barleywine,Strong Ales
100,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,340861,Mosaic pale ale,154,English Pale Ale,Pale Ales
101,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,109994,Furnace 500,98,English Bitter,Pale Ales
102,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,340861,Mosaic pale ale,154,English Pale Ale,Pale Ales
103,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,109994,Furnace 500,98,English Bitter,Pale Ales
104,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,340861,Mosaic pale ale,154,English Pale Ale,Pale Ales
105,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,109994,Furnace 500,98,English Bitter,Pale Ales
106,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,340861,Mosaic pale ale,154,English Pale Ale,Pale Ales
107,33769,+44 1332 385981,Brewery,DE1 3BX,52.9284347755373,-1.4767299540463603,https://maps.google.com/maps?oi=map&q=Furnace+Inn%2C+9+Duke+Street%2C+Derby%2C+GB2%2C+UK%2C+DE1+3BX,109994,Furnace 500,98,English Bitter,Pale Ales
108,6488,+44 (0)161 834 3285,Brewery,M3 1JD,53.49339200000001,-2.241458,https://maps.google.com/maps?oi=map&q=Derby++Brewery%2C+Empire+Street%2C+Cheetham%2C+Manchester%2C+GB2%2C+UK%2C+M3+1JD,40871,Maplemoon,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
109,6558,+44 (0)1925 232800,Brewery,WA1 2DQ,53.3855591711997,-2.5816689999999998,https://maps.google.com/maps?oi=map&q=Wharf+St%2C+Howley%2C+Warrington%2C+GB2%2C+UK%2C+WA1+2DQ,51261,Blueberry Classic Bitter,9,Fruit and Field Beer,Specialty Beers
110,6558,+44 (0)1925 232800,Brewery,WA1 2DQ,53.3855591711997,-2.5816689999999998,https://maps.google.com/maps?oi=map&q=Wharf+St%2C+Howley%2C+Warrington%2C+GB2%2C+UK%2C+WA1+2DQ,60892,Gunpowder Strong Mild,75,English Dark Mild Ale,Brown Ales
111,6558,+44 (0)1925 232800,Brewery,WA1 2DQ,53.3855591711997,-2.5816689999999998,https://maps.google.com/maps?oi=map&q=Wharf+St%2C+Howley%2C+Warrington%2C+GB2%2C+UK%2C+WA1+2DQ,51261,Blueberry Classic Bitter,9,Fruit and Field Beer,Specialty Beers
112,6558,+44 (0)1925 232800,Brewery,WA1 2DQ,53.3855591711997,-2.5816689999999998,https://maps.google.com/maps?oi=map&q=Wharf+St%2C+Howley%2C+Warrington%2C+GB2%2C+UK%2C+WA1+2DQ,60892,Gunpowder Strong Mild,75,English Dark Mild Ale,Brown Ales
113,6559,+44 (0)1963 240551,Brewery,BA7 7PS,51.08711524,-2.581689235,https://maps.google.com/maps?oi=map&q=The+Old+Cheese+Dairy%2C+Hornblotton+Road%2C%2C+Lovington%2C+GB2%2C+UK%2C+BA7+7PS,85089,Golden Arrow,98,English Bitter,Pale Ales
114,6560,+44 1359 221 411,"Brewery, Beer-to-go",IP22 2NX,52.3624347700959,0.9197108929986192,https://maps.google.com/maps?oi=map&q=Hopton+End+Farm%2C+Church+Road%2C+Market+Weston%2C+Diss%2C+GB2%2C+UK%2C+IP22+2NX,12647,Old Chimneys Good King Henry Special Reserve,84,Russian Imperial Stout,Stouts
115,6575,+44 (0)1245 322744,Brewery,CM3 5UP,51.6509647651884,0.621916543508651,https://maps.google.com/maps?oi=map&q=12+Redhills+Road%2C+South+Woodham+Ferrers%2C+Chelmsford%2C+Essex%2C+GB2%2C+UK%2C+CM3+5UP,20467,Crouch Vale Brewers Gold,98,English Bitter,Pale Ales
116,6577,+44 (0)1782 823447,Brewery,ST6 1ED,53.0467182029736,-2.18826497934365,https://maps.google.com/maps?oi=map&q=Harvey+Works%2C+Lingard+Street%2C+Burslem%2C+Stoke-on-Trent%2C+Staffordshire%2C+GB2%2C+UK%2C+ST6+1ED,12950,Titanic Stout,13,English Stout,Stouts
117,6695,+44 (0)1902 711811,Brewery,WV1 4NY,52.588468000000006,-2.114955,https://maps.google.com/maps?oi=map&q=Park+Brewery%2C+Bath+Road%2C+Wolverhampton%2C+GB2%2C+UK%2C+WV1+4NY,15057,Lancaster Bomber,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
118,6872,+44 (0)1984 624086,Brewery,TA4 2RE,51.043632,-3.306897,https://maps.google.com/maps?oi=map&q=Ford+Road%2C+Wiveliscombe%2C+Somerset%2C+GB2%2C+UK%2C+TA4+2RE,18652,Barn Owl Premium Bitter,98,English Bitter,Pale Ales
119,6873,+44 (0)1984 623798,Brewery,TA4 2NY,51.0433944004099,-3.310172,https://maps.google.com/maps?oi=map&q=Golden+Hill+Brewery%2C+Wiveliscombe%2C+Somerset%2C+GB2%2C+UK%2C+TA4+2NY,12812,Exmoor Gold,154,English Pale Ale,Pale Ales
120,6874,+44 (0)1245 361504,Brewery,CM6 3JT,51.8576612905496,0.491008779935433,https://maps.google.com/maps?oi=map&q=Crix+Green%2C+Felsted%2C+Dunmow%2C+Essex%2C+GB2%2C+UK%2C+CM6+3JT,24293,Legless Knight,84,Russian Imperial Stout,Stouts
121,6874,+44 (0)1245 361504,Brewery,CM6 3JT,51.8576612905496,0.491008779935433,https://maps.google.com/maps?oi=map&q=Crix+Green%2C+Felsted%2C+Dunmow%2C+Essex%2C+GB2%2C+UK%2C+CM6+3JT,24293,Legless Knight,84,Russian Imperial Stout,Stouts
122,6875,+44 (0)1227 784962,Brewery,CT2 9LS,51.3020805780168,1.07203205398938,https://maps.google.com/maps?oi=map&q=18a-18b+Canterbury+Hill%2C+Tyler+Hill%2C+Canterbury%2C+Kent%2C+GB2%2C+UK%2C+CT2+9LS,12872,Hopdaemon Skrimshander IPA,116,American IPA,India Pale Ales
123,6876,+44 (0)1621 843713,Brewery,CM9 6TW,51.7234417876919,0.66548203948137,https://maps.google.com/maps?oi=map&q=Units+14A+and+14B%2C++West+Station+Yard%2C+Spital+Road%2C+Maldon%2C+Essex%2C+GB2%2C+UK%2C+CM9+6TW,12815,Mighty Oak Oscar Wilde,75,English Dark Mild Ale,Brown Ales
124,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,33290,Molegrip,98,English Bitter,Pale Ales
125,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,12816,Moles Barleymole Bitter,98,English Bitter,Pale Ales
126,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,68669,Moles Dafydd Ale,98,English Bitter,Pale Ales
127,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,33290,Molegrip,98,English Bitter,Pale Ales
128,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,12816,Moles Barleymole Bitter,98,English Bitter,Pale Ales
129,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,68669,Moles Dafydd Ale,98,English Bitter,Pale Ales
130,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,33290,Molegrip,98,English Bitter,Pale Ales
131,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,12816,Moles Barleymole Bitter,98,English Bitter,Pale Ales
132,6877,+44 (0)1225 704734,Brewery,SN12 6TJ,51.3613588494829,-2.131067,https://maps.google.com/maps?oi=map&q=5+Merlin+Way%2C+Bowerhill%2C+Melksham%2C+Wiltshire%2C+GB2%2C+UK%2C+SN12+6TJ,68669,Moles Dafydd Ale,98,English Bitter,Pale Ales
133,6879,+44 (0)1622 682112,Brewery,ME15 6TA,51.2614179479043,0.508957905526932,https://maps.google.com/maps?oi=map&q=Unit+8%2C+Tovil+Green+Business+Park%2C+Tovil%2C+Maidstone%2C+Kent%2C+GB2%2C+UK%2C+ME15+6TA,12866,Goachers Fine Light Ale,98,English Bitter,Pale Ales
134,6880,+44 (0)1822 890219,Brewery,PL20 6QF,50.544689301971395,-3.9924129999999995,https://maps.google.com/maps?oi=map&q=The+Brewery%2C+Tavistock+Road%2C%2C+Princetown%2C+Devon%2C+GB2%2C+UK%2C+PL20+6QF,12818,Princetown Jail Ale,98,English Bitter,Pale Ales
135,6881,+44 0(1872) 271885,Brewery,TR1 2SU,50.253015000000005,-5.043366000000001,https://maps.google.com/maps?oi=map&q=58+East+Street%2C+Riverside+View%2C+Newham%2C+Truro%2C+Cornwall%2C+GB2%2C+UK%2C+TR1+2SU,12923,Cornish Knocker,154,English Pale Ale,Pale Ales
136,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,185524,Friar Tuck,98,English Bitter,Pale Ales
137,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,29811,Saintly,98,English Bitter,Pale Ales
138,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,113848,White Dragon,98,English Bitter,Pale Ales
139,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,185524,Friar Tuck,98,English Bitter,Pale Ales
140,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,29811,Saintly,98,English Bitter,Pale Ales
141,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,113848,White Dragon,98,English Bitter,Pale Ales
142,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,185524,Friar Tuck,98,English Bitter,Pale Ales
143,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,29811,Saintly,98,English Bitter,Pale Ales
144,6882,+44 (0)1905 831316,Brewery,WR2 4TF,52.141329,-2.247265,https://maps.google.com/maps?oi=map&q=The+Old+Bakehouse%2C+Bush+Lane%2C+Callow+End%2C%2C+Worcester%2C+GB2%2C+UK%2C+WR2+4TF,113848,White Dragon,98,English Bitter,Pale Ales
145,6892,+44 (0)1462 815080,Brewery,SG17 5DZ,52.037113872700786,-0.3348092871038,https://maps.google.com/maps?oi=map&q=The+Brewery%2C%2C+Shefford%2C+GB2%2C+UK%2C+SG17+5DZ,14623,Dragon Slayer,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
146,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,52601,Bearskinful,98,English Bitter,Pale Ales
147,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,15765,Bear Ass,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
148,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,52601,Bearskinful,98,English Bitter,Pale Ales
149,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,15765,Bear Ass,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
150,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,52601,Bearskinful,98,English Bitter,Pale Ales
151,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,15765,Bear Ass,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
152,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,52601,Bearskinful,98,English Bitter,Pale Ales
153,6900,+44 (0)161-477-2999,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Spindle+Street%2C+Congleton%2C+Cheshire%2C+GB2%2C+UK%2C+CW12+1QN,15765,Bear Ass,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
154,51749,+44 01260 299964,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Bromley+House%2C+Swindon+street%2C+Congleton%2C+GB2%2C+UK%2C+CW12+1QN,324655,Sha Man,116,American IPA,India Pale Ales
155,51749,+44 01260 299964,Brewery,CW12 1QN,53.16372886866421,-2.20424291668103,https://maps.google.com/maps?oi=map&q=Bromley+House%2C+Swindon+street%2C+Congleton%2C+GB2%2C+UK%2C+CW12+1QN,324655,Sha Man,116,American IPA,India Pale Ales
156,6901,+44 (0)1924 261333,Brewery,WF5 8ND,53.66788398510321,-1.5903786728214602,https://maps.google.com/maps?oi=map&q=Low+Mill+Rd.%2C+Ossett%2C+West+Yorkshire%2C+GB2%2C+UK%2C+WF5+8ND,58068,Yorkshire Blonde,154,English Pale Ale,Pale Ales
157,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
158,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
159,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
160,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
161,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
162,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
163,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
164,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
165,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
166,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
167,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,12855,Ramsgate Gadds No. 3,154,English Pale Ale,Pale Ales
168,6902,+44 (0)1843 868453,"Brewery, Beer-to-go",CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road%2C+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,45472,Black Pearl Oyster Stout,82,English Sweet/ Milk Stout,Stouts
169,23030,+39 6 7194200,Brewery,CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,59972,The Woodwork Series - American Oak,140,American Imperial IPA,India Pale Ales
170,23030,+39 6 7194200,Brewery,CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,59972,The Woodwork Series - American Oak,140,American Imperial IPA,India Pale Ales
171,23030,+39 6 7194200,Brewery,CT10 2YD,51.3568358897179,1.41247028516188,https://maps.google.com/maps?oi=map&q=Unit+1%2C+Hornet+Close%2C+Pysons+Road+Industrial+Estate%2C+Broadstairs%2C+GB2%2C+UK%2C+CT10+2YD,59972,The Woodwork Series - American Oak,140,American Imperial IPA,India Pale Ales
172,6905,+44 01626 332066,Brewery,TQ12 4AA,50.531864183074106,-3.5993567990186697,https://maps.google.com/maps?oi=map&q=The+Maltings%2C+Teign+Road%2C+Newton+Abbot%2C+GB2%2C+UK%2C+TQ12+4AA,30751,Edwin Tucker's Empress Russian Porter,84,Russian Imperial Stout,Stouts
173,6905,+44 01626 332066,Brewery,TQ12 4AA,50.531864183074106,-3.5993567990186697,https://maps.google.com/maps?oi=map&q=The+Maltings%2C+Teign+Road%2C+Newton+Abbot%2C+GB2%2C+UK%2C+TQ12+4AA,30751,Edwin Tucker's Empress Russian Porter,84,Russian Imperial Stout,Stouts
174,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,40790,Golden Jackal,98,English Bitter,Pale Ales
175,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,52307,Whistle,98,English Bitter,Pale Ales
176,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,66829,Wolf Battle Of Britain,98,English Bitter,Pale Ales
177,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,24260,Granny Wouldn't Like It!!!,74,English Brown Ale,Brown Ales
178,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,32448,Straw Dog,90,German Kristalweizen,Wheat Beers
179,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,40790,Golden Jackal,98,English Bitter,Pale Ales
180,6906,+44 (0)1953 457775,Brewery,NR17 2QZ,52.5113697447519,1.01885734334732,https://maps.google.com/maps?oi=map&q=10+Maurice%2C+Gaymer+Road%2C+Attleborough%2C+GB2%2C+UK%2C+NR17+2QZ,52307,Whistle,98,English Bitter,Pale Ales
